spark.shuffle.spill.compress,spark.memory.offHeap.enabled,spark.shuffle.compress,spark.speculation,spark.broadcast.compress,spark.rdd.compress,spark.kryo.referenceTracking,spark.io.compression.codec,spark.serializer,spark.executor.instances,spark.executor.cores,spark.executor.memory,hibench.default.map.parallelism,MB.spark.memory.offHeap.size,Size.spark.shuffle.file.buffer,MB.spark.reducer.maxSizeInFlight,spark.shuffle.sort.bypassMergeThreshold,MS.spark.speculation.interval,MB.spark.broadcast.blockSize,Size.spark.io.compression.lz4.blockSize,Size.spark.io.compression.snappy.blockSize,MB.spark.kryoserializer.buffer.max,Size.spark.kryoserializer.buffer,MB.spark.storage.memoryMapThreshold,Time.spark.network.timeout,Time.spark.locality.wait,spark.memory.storageFraction,spark.memory.fraction,spark.speculation.multiplier,spark.speculation.quantile,
false,false,lzf,lzf,true,true,77,77,9,9,29,29,112,112,false,false,63,63,10,10,true,true,true,true,815,815,94,94,false,false,289,289,94,94,38,38,0.548055245236,0.548055245236,458,458,125,125,9,9,true,true,0.519930465319,0.519930465319,0.740231847809,0.740231847809,68,68,315,315,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,866,866,4.60775752019,4.60775752019,,197038,bayes,application_1543991612114_0024,bigdata
false,false,lzf,lzf,true,true,77,77,9,9,31,31,112,112,false,false,49,49,10,10,true,true,true,true,675,675,28,28,false,false,289,289,103,103,38,38,0.548055245236,0.548055245236,458,458,125,125,9,9,true,true,0.519930465319,0.519930465319,0.740231847809,0.740231847809,68,68,315,315,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,866,866,3.85828222969,3.85828222969,,444802,bayes,application_1543991612114_0025,bigdata
false,false,lzf,lzf,true,true,77,77,9,9,16,16,112,112,false,false,49,49,10,10,true,true,true,true,675,675,94,94,false,false,289,289,103,103,38,38,0.787219316607,0.787219316607,458,458,125,125,9,9,true,true,0.519930465319,0.519930465319,0.740231847809,0.740231847809,68,68,315,315,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,866,866,4.60775752019,4.60775752019,,193515,bayes,application_1543991612114_0026,bigdata
false,false,lzf,lzf,true,true,77,77,9,9,31,31,112,112,false,false,49,49,10,10,true,true,true,true,675,675,94,94,false,false,289,289,103,103,38,38,0.548055245236,0.548055245236,458,458,125,125,9,9,true,true,0.519930465319,0.519930465319,0.413716225046,0.413716225046,68,68,362,362,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,866,866,4.60775752019,4.60775752019,,201669,bayes,application_1543991612114_0027,bigdata
39,39,lzf,lzf,false,false,116,116,6,6,true,true,111,111,true,true,65,65,13,13,false,false,false,false,584,584,217,217,false,false,827,827,18,18,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,0.745282306911,0.745282306911,88,88,72,72,84,84,true,true,0.573058987589,0.573058987589,0.355610467154,0.355610467154,62,62,245,245,21,21,709,709,1.63036009492,1.63036009492,,224463,bayes,application_1543991612114_0028,bigdata
32,32,lz4,lz4,true,true,33,33,4,4,false,false,37,37,false,false,9,9,2,2,false,false,true,true,824,824,171,171,true,true,883,883,45,45,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,0.823371154773,0.823371154773,462,462,72,72,23,23,true,true,0.803866619456,0.803866619456,0.646783725764,0.646783725764,125,125,238,238,39,39,190,190,3.06756351146,3.06756351146,,191725,bayes,application_1543991612114_0029,bigdata
true,true,lzf,lzf,true,true,77,77,9,9,31,31,112,112,false,false,41,41,8,8,false,false,true,true,675,675,94,94,true,true,289,289,123,123,38,38,0.548055245236,0.548055245236,458,458,112,112,9,9,true,true,0.519930465319,0.519930465319,0.764115453223,0.764115453223,68,68,447,447,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,992,992,4.60775752019,4.60775752019,,221075,bayes,application_1543991612114_0030,bigdata
13,13,lzf,lzf,true,true,61,61,9,9,false,false,16,16,true,true,35,35,12,12,true,true,false,false,971,971,292,292,false,false,390,390,76,76,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,0.596008264702,0.596008264702,264,264,102,102,40,40,true,true,0.61257340716,0.61257340716,0.373780164964,0.373780164964,95,95,464,464,15,15,817,817,1.89856040783,1.89856040783,,219692,bayes,application_1543991612114_0031,bigdata
true,true,lzf,lzf,true,true,98,98,9,9,31,31,112,112,false,false,61,61,10,10,true,true,true,true,647,647,94,94,false,false,289,289,96,96,38,38,0.564959583844,0.564959583844,458,458,125,125,3,3,true,true,0.575599226697,0.575599226697,0.740231847809,0.740231847809,68,68,315,315,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,866,866,4.33199921485,4.33199921485,,204761,bayes,application_1543991612114_0032,bigdata
false,false,lzf,lzf,true,true,88,88,9,9,31,31,90,90,false,false,49,49,10,10,true,true,true,true,647,647,94,94,false,false,289,289,114,114,38,38,0.548055245236,0.548055245236,443,443,109,109,9,9,false,false,0.519930465319,0.519930465319,0.826203071465,0.826203071465,68,68,315,315,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,866,866,4.60775752019,4.60775752019,,201297,bayes,application_1543991612114_0033,bigdata
false,false,lzf,lzf,true,true,67,67,9,9,31,31,112,112,false,false,65,65,7,7,true,true,true,true,811,811,94,94,true,true,295,295,103,103,42,42,0.548055245236,0.548055245236,458,458,120,120,9,9,true,true,0.557679648667,0.557679648667,0.832126802209,0.832126802209,68,68,315,315,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,866,866,4.6814228156,4.6814228156,,202121,bayes,application_1543991612114_0034,bigdata
false,false,snappy,snappy,true,true,77,77,10,10,31,31,112,112,false,false,49,49,10,10,true,true,true,true,695,695,95,95,false,false,247,247,103,103,32,32,0.548055245236,0.548055245236,458,458,125,125,15,15,true,true,0.519930465319,0.519930465319,0.740231847809,0.740231847809,68,68,315,315,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,866,866,4.80347362445,4.80347362445,,205345,bayes,application_1543991612114_0035,bigdata
false,false,lzf,lzf,true,true,61,61,2,2,30,30,41,41,false,false,44,44,6,6,true,true,false,false,423,423,169,169,false,false,504,504,74,74,12,12,0.927135718371,0.927135718371,271,271,37,37,117,117,false,false,0.736224103197,0.736224103197,0.364577988803,0.364577988803,126,126,174,174,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,836,836,4.54686498155,4.54686498155,,216646,bayes,application_1543991612114_0036,bigdata
