5061.090909,3.90E+09,1.14E+09,2.47E+07,827303.6364,0,0,138.2727273,1.39E+07,895287,11,301.7272727,0,2.636363636,22705.63636,0,90.72727273,19.36363636,37.90909091,2.07E+07,107.6363636,6608593.455,9016.454545,282491.6364,application_1553532027865_0001,293605
5221.272727,3.97E+09,1.14E+09,2.33E+07,747026.8182,0,0,165.5454545,4.15E+07,875039,11,295.4545455,0,4.363636364,22705.54545,0,96.27272727,12.54545455,40.36363636,2.08E+07,107.6363636,5291814.091,9016.454545,212043.6364,application_1553532027865_0040,297958
11889,1.13E+10,1.15E+09,4.62E+07,836559.0909,0,0,79.90909091,9913532.182,1823150,11,577.6363636,0,5.090909091,22705.54545,0,72.72727273,37.45454545,23.90909091,3.05E+07,107.6363636,1068483.091,9016.454545,453738.1818,application_1553532027865_0055,716344
9610.090909,3.94E+09,1.14E+09,2.38E+07,836321.9091,0,0,225.7272727,4.78E+07,875212,11,635.7272727,0,4.909090909,22705.54545,0,101.0909091,9.545454545,95.63636364,2.20E+07,107.6363636,1.16E+07,9016.454545,188201.9091,application_1553532027865_0090,293658
16229.09091,1.55E+10,1.14E+09,2.43E+07,732418.2727,0,0,78.09090909,9842727.727,979347,11,707,0,2.454545455,22705.54545,0,72.63636364,37.54545455,17.54545455,1.63E+07,107.6363636,952915.0909,9016.454545,353531.6364,application_1553532027865_0126,703197
11521.72727,1.12E+10,1.14E+09,2.67E+07,720570.1818,0,0,97,1.36E+07,1105314,11,322,0,5.909090909,22705.54545,0,91.18181818,19,11.63636364,2.31E+07,107.6363636,677623.1818,9016.454545,624371.6364,application_1553532027865_0168,892043
4011.545455,3.59E+09,1.15E+09,2.42E+07,827303.6364,0,0,107.8181818,9756186.091,884064,11,161.0909091,0,1.727272727,22705.54545,0,72.63636364,37.63636364,56.45454545,1.63E+07,107.6363636,1847592.364,9016.454545,243661.8182,application_1553532027865_0226,349001
7891.454545,7.57E+09,1.14E+09,5.31E+07,836321.9091,0,0,89.72727273,1.02E+07,1877615,11,282.8181818,0,5.636363636,22705.63636,0,72.63636364,37.54545455,13.27272727,3.57E+07,107.6363636,1332369.636,9016.454545,811524.3636,application_1553532027865_0241,507561
23092.27273,4.12E+09,1.14E+09,2.44E+07,723492.2727,0,0,322.0909091,4.63E+07,1027601,11,2125.909091,0,4.090909091,22705.54545,0,102.8181818,5.454545455,136.0909091,2.33E+07,107.6363636,1.01E+07,9016.454545,478336,application_1553532027865_0264,312145
11365.27273,1.12E+10,1.14E+09,2.26E+07,726490.2727,0,0,8.909090909,5209827.182,907028,11,510,0,1.272727273,22705.54545,0,73.45454545,38,12.54545455,1.58E+07,107.6363636,636573.7273,9016.454545,198373.8182,application_1553532027865_0301,3055911
