avgExecutorRunTime , avgexecutorCpuTime , InputBytes , avgShuffleReadBytes ,avgShuffleWriteBytes , avgMemoryBytesSpilled ,avgDiskBytesSpilled ,avgExecutorDeserializeTime , avgExecutorDeserializeCPUTime ,avgResultSize , numberOfStages,avgGCTime ,avgOutSize , avgResultSerTime , avgInputRecordsRead, avgOutputRecordsWritten, avgShuffleRemoteBlocksFetched, avgShuffleLocalBlocksFetched, avgShuffleFetchWaitTime, avgShuffleRemoteBytesRead , avgShuffleTotalBlocksFetched ,avgShuffleWriteTime,avgShuffleWriteRecords ,avgShuffleReadRecords , AppId , Exec_time
99009,4.31E+10,2.72E+08,1.11E+09,4.87E+07,1.08E+09,5.93E+08,737.3333333,2.44E+08,3885,3,43330.33333,1.04E+09,1.333333333,907017.3333,1.04E+07,43.33333333,10,21899.66667,8.81E+08,49.33333333,2.88E+08,459624.6667,1.04E+07,application_1566469074601_0608,333639
157310,3.66E+10,2.72E+08,1.09E+09,4.78E+07,1.85E+09,9.16E+08,288.6666667,2.27E+08,3775,3,87949.33333,1.04E+09,0.666666667,907017.3333,1.04E+07,27.33333333,22.33333333,38803.33333,6.01E+08,49.33333333,1.21E+08,459624.6667,1.04E+07,application_1566469074601_0653,528754
144145.6667,3.66E+10,2.72E+08,4.60E+08,2.03E+07,0,0,596.3333333,1.95E+08,4849,3,26111,1.04E+09,1.333333333,907017.3333,1.04E+07,45,8,21839.33333,4.16E+08,49.33333333,9.44E+08,459624.6667,1.04E+07,application_1566469074601_0685,467453
78759,3.17E+10,2.72E+08,5.67E+08,2.50E+07,0,0,552,1.98E+08,4849,3,21947.33333,1.04E+09,1.666666667,907017.3333,1.04E+07,44.33333333,6.666666667,31587,4.90E+08,49.33333333,8.16E+07,459624.6667,1.04E+07,application_1566469074601_0707,273444
85479,4.33E+10,2.72E+08,1.11E+09,4.87E+07,2.07E+09,1.00E+09,299,2.23E+08,3884,3,31365,1.04E+09,1,907017.3333,1.04E+07,33.33333333,17.33333333,24747.66667,7.18E+08,49.33333333,1.47E+08,459624.6667,1.04E+07,application_1566469074601_0712,296531
10095.83333,2.22E+09,8.24E+08,0,1.20E+08,0,0,3090.5,5.35E+08,6580,6,665.6666667,0,1.166666667,1372758,0,0,0,0,0,0,3.60E+09,1149061.667,0,application_1566469074601_0724,1558743
97229,3.65E+10,2.72E+08,5.10E+08,2.25E+07,0,0,561.3333333,1.65E+08,4849,3,40109.33333,1.04E+09,1.333333333,907017.3333,1.04E+07,44.66666667,9.333333333,27638,4.13E+08,49.33333333,2.85E+08,459624.6667,1.04E+07,application_1566469074601_0824,327813
92363,3.66E+10,2.72E+08,4.60E+08,2.03E+07,0,0,379.6666667,2.46E+08,3884,3,33975,1.04E+09,1.333333333,907017.3333,1.04E+07,42,8.666666667,42903,3.79E+08,49.33333333,1.07E+08,459624.6667,1.04E+07,application_1566469074601_0838,318615
100629.6667,3.45E+10,2.72E+08,1.09E+09,4.78E+07,0,0,218.6666667,1.55E+08,4848,3,37980,1.04E+09,1.333333333,907017.3333,1.04E+07,33.33333333,17.33333333,41593.66667,7.34E+08,49.33333333,1.76E+08,459624.6667,1.04E+07,application_1566469074601_0868,338837
83832.66667,3.35E+10,2.72E+08,1.11E+09,4.87E+07,0,0,697.6666667,2.67E+08,4850,3,21444,1.04E+09,3.666666667,907017.3333,1.04E+07,47.33333333,4,31537.33333,1.02E+09,49.33333333,3.99E+08,459624.6667,1.04E+07,application_1566469074601_0881,290174
102290.3333,3.70E+10,2.72E+08,5.68E+08,2.50E+07,1.57E+09,4.96E+08,286.3333333,2.17E+08,3817,3,36753.33333,1.04E+09,1,907017.3333,1.04E+07,33.33333333,17.33333333,47349.33333,3.84E+08,49.33333333,5.45E+07,459624.6667,1.04E+07,application_1566469074601_0885,346376
77239.66667,3.46E+10,2.72E+08,5.08E+08,2.24E+07,0,0,368,2.24E+08,3818,3,33408.66667,1.04E+09,1,907017.3333,1.04E+07,41.66666667,9.333333333,26536.66667,4.26E+08,49.33333333,1.26E+08,459624.6667,1.04E+07,application_1566469074601_0922,272984
84788,3.59E+10,2.72E+08,1.11E+09,4.87E+07,0,0,227,1.60E+08,4849,3,33530,1.04E+09,1.333333333,907017.3333,1.04E+07,33.33333333,17.33333333,29910.66667,7.18E+08,49.33333333,1.58E+08,459624.6667,1.04E+07,application_1566469074601_0927,293602
172525,3.46E+10,2.72E+08,1.09E+09,4.78E+07,0,0,726,2.61E+08,4849,3,107538.3333,1.04E+09,2.333333333,907017.3333,1.04E+07,47.33333333,4.333333333,27125,1.02E+09,49.33333333,2.49E+08,459624.6667,1.04E+07,application_1566469074601_0936,555158
96191.66667,4.94E+10,2.72E+08,5.10E+08,2.25E+07,1.68E+09,4.87E+08,286.6666667,2.17E+08,3885,3,29405,1.04E+09,2,907017.3333,1.04E+07,33.33333333,17.33333333,25382.33333,3.45E+08,49.33333333,1.01E+08,459624.6667,1.04E+07,application_1566469074601_0971,357909
83025,3.50E+10,2.72E+08,4.60E+08,2.03E+07,0,0,297,1.73E+08,4849,3,28840.66667,1.04E+09,1.666666667,907017.3333,1.04E+07,41.33333333,8.666666667,28089.33333,3.86E+08,49.33333333,8.66E+07,459624.6667,1.04E+07,application_1566469074601_0994,292255
83819.66667,3.37E+10,2.72E+08,1.09E+09,4.78E+07,0,0,283,2.31E+08,3818,3,30712.33333,1.04E+09,1.333333333,907017.3333,1.04E+07,33.33333333,17.33333333,31262.66667,7.34E+08,49.33333333,1.54E+08,459624.6667,1.04E+07,application_1566469074601_1006,289797
74450.66667,3.41E+10,2.72E+08,1.11E+09,4.87E+07,0,0,863.3333333,2.99E+08,3885,3,21655.33333,1.04E+09,1.333333333,907017.3333,1.04E+07,46,8,27662.66667,9.87E+08,49.33333333,6.16E+08,459624.6667,1.04E+07,application_1566469074601_1016,260696
79953,3.52E+10,2.72E+08,5.73E+08,2.53E+07,0,0,232.3333333,1.58E+08,4849,3,29164,1.04E+09,1.333333333,907017.3333,1.04E+07,33.33333333,17.33333333,24311.66667,3.87E+08,49.33333333,1.13E+08,459624.6667,1.04E+07,application_1566469074601_1048,277371
95854.33333,3.97E+10,2.72E+08,5.10E+08,2.25E+07,0,0,215.6666667,1.55E+08,4848,3,33720.66667,1.04E+09,1,907017.3333,1.04E+07,33.33333333,17.33333333,33227.33333,3.31E+08,49.33333333,8.47E+07,459624.6667,1.04E+07,application_1566469074601_1056,343427
76982,3.32E+10,2.72E+08,1.09E+09,4.78E+07,0,0,895.6666667,3.07E+08,3818,3,20810,1.04E+09,1.333333333,907017.3333,1.04E+07,46,9.333333333,21587.66667,9.61E+08,49.33333333,4.33E+08,459624.6667,1.04E+07,application_1566469074601_1063,266248
