250459.1667,8.64E+10,5.52E+09,2.87E+08,1.60E+08,1.42E+09,2.10E+08,244.1666667,6.76E+07,8297,6,148730.5,4329131.833,0.666666667,1742350,114946.8333,61,11.83333333,53475.83333,2.44E+08,72,3.38E+10,9222483.5,1.69E+07,application_1559930414039_0001,1843032
392583,1.03E+11,8.68E+09,2.27E+08,1.62E+08,7.06E+08,9.48E+07,500.4666667,1.39E+08,20643,15,263759.8,1287652.933,0.8,3000157.267,34189.8,77.8,9.533333333,76849.33333,2.03E+08,87.06666667,4.16E+10,8717612.6,1.39E+07,application_1559930414039_0056,8233785
478115.3333,2.17E+11,1.19E+10,7.24E+08,2.11E+08,7.95E+09,7.91E+08,223.6666667,3.25E+07,8782,6,234225,6974572.5,0.833333333,1953063.667,185189.6667,72.66666667,38.33333333,46082.83333,5.04E+08,104.8333333,1.06E+09,1.07E+07,3.86E+07,application_1559930414039_0339,3448854
402787.5,1.59E+11,1.34E+08,4.70E+08,1.36E+08,3.70E+09,6.90E+08,127.1666667,2.85E+07,8588,6,220305.8333,5458294,0.5,1397509.833,144928.8333,74,37.83333333,57018.83333,3.25E+08,107.3333333,6.01E+08,9982078,3.15E+07,application_1559930414039_0803,2869358
369325.6667,1.97E+11,1.20E+10,7.20E+08,1.54E+08,4.95E+09,6.76E+08,393,6.04E+07,8761,6,157236.3333,9657025,0.5,2166751.833,256414,87.5,18.5,34567.16667,6.22E+08,102.3333333,2.28E+08,1.15E+07,5.07E+07,application_1559930414039_0911,2703305
551681.1667,1.33E+11,6.41E+09,3.83E+08,1.51E+08,3.21E+09,4.53E+08,377.5,1.48E+07,8316,6,386290.8333,3692433.667,0.5,1691630.5,98040.33333,79.16666667,41.66666667,90855.16667,2.75E+08,112.8333333,3.95E+10,8687698.5,2.28E+07,application_1559930414039_1039,3968891
131964,6.41E+10,1.34E+08,7.38E+07,1.52E+08,0,0,415,1.46E+08,2602,2,58349.5,0,0.5,4192529.5,0,39.5,20,16043,5.07E+07,57.5,4.34E+10,7631496,3438988,application_1559930414039_1174,1.12E+07
472703.6552,1.64E+11,1.51E+10,3.35E+08,1.31E+08,2.81E+09,3.09E+08,1186.482759,2.14E+08,41337,29,233749.7586,1443022.103,0.862068966,3361918.931,37931.03448,90.31034483,5.275862069,49779.37931,3.21E+08,93.65517241,7.86E+08,1.00E+07,2.34E+07,application_1559930414039_1479,9695113
97329.83333,6.05E+10,5.19E+09,2.60E+08,1.06E+08,1.05E+09,1.05E+08,116.1666667,1.42E+07,8879,6,30243.33333,2989116.833,0.666666667,1635610.667,79367.16667,79,40.16666667,9862.333333,1.76E+08,116.8333333,1.12E+09,7982599.5,1.91E+07,application_1559930414039_1767,2775117
548333.6667,1.53E+11,7.50E+09,5.68E+08,1.78E+08,2.62E+09,3.36E+08,1058.833333,8.20E+07,8349,6,370459.3333,5978189.333,1,1873673,158730.5,97.33333333,14,69486.66667,5.14E+08,106.3333333,7.62E+10,1.03E+07,3.40E+07,application_1559930414039_1872,6737391
97531.66667,5.19E+10,3.45E+09,3.05E+08,1.46E+08,0,0,109.6666667,3.17E+07,8985,6,39846.5,2671168.5,0.833333333,1610282.833,70924.83333,79.83333333,40.5,16333.16667,2.04E+08,119.3333333,2.54E+09,7617143.5,1.74E+07,application_1559930414039_2091,2066877
437524,1.51E+11,6.24E+09,3.33E+08,1.21E+08,2.56E+09,5.37E+08,635,1.35E+08,9542,7,254119.4286,4138790.429,0.571428571,2725408.429,109892.4286,89.42857143,8.857142857,66613.42857,3.21E+08,93.28571429,4.58E+09,9413137.429,2.44E+07,application_1559930414039_2150,4138946
1017374.778,1.76E+11,6.00E+09,3.87E+08,1.78E+08,3.05E+09,6.53E+08,358.7777778,7.42E+07,13219,9,739456.7778,2324898.778,0.777777778,2110263.556,61730,96.88888889,26.55555556,119616.8889,3.24E+08,114.2222222,3.14E+09,8682507,2.01E+07,application_1559930414039_2691,1.04E+07
371332.5,1.22E+11,8.60E+09,4.20E+08,1.52E+08,4.25E+09,3.41E+08,156.8333333,5.18E+07,8229,6,211511.3333,5021866,0.5,1797522.833,133340.1667,74.33333333,38.16666667,96786.66667,2.89E+08,108.3333333,2.14E+10,9713693,2.94E+07,application_1559930414039_3067,3009026
257895.6667,7.04E+10,4.58E+09,4.22E+08,1.71E+08,8.66E+08,1.09E+08,107.8333333,1.49E+07,8851,6,165225.1667,3586968.333,0.333333333,1683228.833,95240.33333,77.33333333,39.16666667,68918.66667,2.88E+08,113.3333333,1.11E+09,8590487.5,2.23E+07,application_1559930414039_3215,3116906
235946.1667,6.37E+10,7.61E+09,1.68E+08,1.20E+08,8.46E+08,5.98E+07,117.8333333,3.34E+07,8788,6,174772,4490103.167,0.166666667,1755360.333,119283.5,36.33333333,18.5,66022.83333,1.15E+08,53.33333333,1.10E+08,9346204,1.31E+07,application_1559930414039_3705,3660068
487986.6667,3.62E+11,1.72E+10,1.28E+09,2.27E+08,7.37E+09,9.72E+08,228.5,7.03E+07,8207,6,125385.3333,1.39E+07,0.5,2508620.5,370370.8333,84,18.66666667,34837.5,1.08E+09,100.3333333,2.58E+10,1.21E+07,6.93E+07,application_1559930414039_3847,3227014
470447.8333,1.22E+11,1.13E+10,6.17E+08,1.84E+08,5.06E+09,5.54E+08,151,5.56E+07,8299,6,309227,6607497.833,0.666666667,1923838.833,175443,70.83333333,35.66666667,148703.5,4.15E+08,105.3333333,3.52E+10,1.06E+07,3.69E+07,application_1559930414039_3949,3686448
312194.3333,8.96E+10,5.90E+09,3.66E+08,1.22E+08,1.03E+09,1.30E+08,895.1666667,6.98E+07,8862,6,207110.3333,4649711.833,0.5,1767883.833,123458,98.16666667,13.33333333,104904.6667,3.28E+08,109.3333333,1.96E+08,9460353.5,2.76E+07,application_1559930414039_4189,2231837
267212,1.36E+11,4.56E+09,3.22E+08,1.43E+08,3.04E+09,4.53E+08,176.8333333,5.26E+07,8364,6,121413.8333,2642736.333,0.5,1607543,70167.16667,81.83333333,42.16666667,37452.83333,2.19E+08,119.8333333,1.77E+10,7580310,1.73E+07,application_1559930414039_4249,2662325
715207,2.42E+11,2.69E+08,0,1.51E+08,1.53E+09,1.43E+08,3289,8.11E+08,2524,2,245971,0,1,8385059,0,0,0,0,0,0,1.51E+11,8385016,0,application_1559930414039_4371,1.14E+07
521919,1.54E+11,9.32E+09,3.38E+08,1.43E+08,3.25E+09,6.51E+08,402.5,3.66E+07,8778,6,364011.3333,7384786,0.333333333,1985747.333,196079.1667,58.16666667,13.66666667,34123,2.93E+08,66,7.80E+09,1.09E+07,2.50E+07,application_1559930414039_4617,3332254
229395,1.01E+11,5.47E+09,4.10E+08,1.50E+08,1.69E+09,2.51E+08,415.8333333,7.29E+07,8385,6,101535,4389341.333,0.833333333,1745417.333,116362.5,94.16666667,19.5,73930.33333,3.44E+08,111.8333333,1.76E+10,9261398,2.61E+07,application_1559930414039_4683,1976074
246932,1.15E+11,7.21E+09,6.14E+08,2.00E+08,1.24E+09,2.25E+08,338.1666667,8.01E+07,8804,6,98876.16667,5706429.167,0.666666667,1852057.333,151516.6667,101.1666667,8,60272.66667,5.83E+08,106.8333333,4.78E+08,1.01E+07,3.27E+07,application_1559930414039_5131,1814634
181138.8333,8.81E+10,3.76E+09,2.41E+08,9.94E+07,2.16E+09,2.31E+08,164.3333333,5.42E+07,8351,6,89706.33333,2919596.833,0.833333333,1630070.833,77520.83333,80.83333333,41.33333333,15658.83333,1.67E+08,117.3333333,1.61E+09,7905397,1.88E+07,application_1559930414039_5189,2053274
531006.6667,3.16E+11,1.34E+08,9.29E+08,1.80E+08,7.60E+09,8.84E+08,217.5,7.29E+07,7958,6,205687.6667,1.39E+07,0.5,1397509.833,370370.8333,84.33333333,19.16666667,38357.66667,7.78E+08,100.3333333,1.83E+10,1.21E+07,6.93E+07,application_1559930414039_5274,3703316
213092.6667,6.23E+10,2.69E+08,6.57E+07,2.00E+08,0,0,425,2.60E+07,4138,3,142663.3333,0,1,5590039.333,0,26.33333333,13.33333333,13974.33333,4.53E+07,38.33333333,5.89E+08,7882669.333,2292658.667,application_1559930414039_5419,1.15E+07
172010.6667,9.58E+10,3.93E+09,3.40E+08,1.54E+08,1.37E+09,1.74E+08,328.6666667,7.99E+07,8920,6,59340,3062020.833,1,1641413.333,81301.16667,109.5,9,28955.5,3.20E+08,116.3333333,1.04E+09,8062008,1.95E+07,application_1559930414039_5880,1427423
321727.8333,1.38E+11,7.90E+09,5.02E+08,1.62E+08,4.05E+09,6.41E+08,162.1666667,5.40E+07,8252,6,153352.8333,6277598.333,0.666666667,1897557.333,166684.1667,72.66666667,39,54146,3.46E+08,105.8333333,2.35E+10,1.04E+07,3.54E+07,application_1559930414039_5928,2654804
88019.66667,5.77E+10,3.51E+09,1.30E+08,1.07E+08,9.60E+08,9.97E+07,175.6666667,6.12E+07,8938,6,27764,2729201.167,0.5,1614904,72464.83333,52,11,8217.5,1.10E+08,61.33333333,3.40E+08,7686036.5,9154085,application_1559930414039_6022,1264077
302679.3333,1.22E+11,8.57E+09,4.93E+08,1.69E+08,4.08E+09,3.59E+08,179.6666667,5.44E+07,8237,6,156922,5021822.833,0.666666667,1797522.167,133340.1667,74.33333333,38.66666667,60042,3.37E+08,108.3333333,3.19E+10,9713693,2.94E+07,application_1559930414039_6085,2485348
