107252.5,2.44E+09,1.34E+08,2075163.5,7327.5,0,0,139.5,1.38E+07,2475,2,286.5,718.5,0.5,99918.5,22.5,2762,636.5,1560,1720054,3071,209007.5,500,138195,application_1555091178747_0006,3452306
107378,2.51E+09,1.34E+08,1570875.5,7766.5,0,0,101.5,1.51E+07,2485,2,449,537.5,0.5,99918,16.5,2879.5,431.5,1742,1443586.5,3071,272971,500,101343,application_1555091178747_0214,3619454
18322.5,2.51E+09,1.34E+08,3192637.5,7827.5,0,0,94,1.40E+07,2741,2,133,1028,0.5,99918.5,33,2149.5,1112.5,3043,2097132,3071,162098,500,202686,application_1555091178747_0411,2589870
148557,2.03E+09,1.34E+08,1461278,7827.5,0,0,95.5,1.68E+07,2500,2,778,477,0.5,99917.5,14.5,2920.5,316.5,2072.5,1328992,3071,240271,500,89059,application_1555091178747_0522,6372976
22350.5,2.45E+09,1.34E+08,2414321,7555.5,0,0,241,1.21E+07,2746,2,185.5,823.5,1.5,99918.5,26.5,2231.5,1151,2688.5,1564970.5,3071,185376.5,500,162763,application_1555091178747_0858,2850785
47374.5,2.25E+09,1.34E+08,3961918.5,7386.5,0,0,83.5,1.37E+07,2736,2,180.5,1378,1,99918.5,45,2738,622.5,2686.5,3363643,3071,157536.5,500,276390,application_1555091178747_1010,3086767
59559.5,2.37E+09,1.34E+08,1789653,7327.5,0,0,83,1.35E+07,2480,2,137,634.5,0.5,99918,20,2360.5,1227,2641.5,1375571.5,3071,184811,500,122840,application_1555091178747_1175,3020260
11723.5,2.08E+09,1.34E+08,5700701,7827.5,0,0,135,1.22E+07,2466,2,48.5,1793.5,0.5,99918.5,58,2093,1088.5,2237.5,3680110.5,3071,124675,500,356236,application_1555091178747_1293,2346883
393236.5,2.22E+09,1.34E+08,2005831.5,7664,0,0,153,1.87E+07,2755,2,1097,697,7.5,99917.5,22,2974,182,2122.5,1938862,3071,239653.5,500,135124,application_1555091178747_1410,6062895
4596.5,2.04E+09,1.34E+08,1381847,7489,0,0,135.5,1.13E+07,2765,2,58.5,495.5,0.5,99918.5,15.5,2075,1079,288.5,906144.5,3071,194011,500,95201,application_1555091178747_1678,2285944
161537,2.07E+09,1.34E+08,2633845,7327.5,0,0,138,1.58E+07,2467,2,504,907,0.5,99918.5,29,2808,406.5,1215,2392805,3071,173291.5,500,178118,application_1555091178747_1787,6585198
6762,1.97E+09,1.34E+08,1227882,7327.5,0,0,127,1.22E+07,2770,2,64.5,453,1,99918.5,14,2075,1079,458,816384,3071,192594.5,500,85988,application_1555091178747_2097,1844090
188158.5,2.16E+09,1.34E+08,2342839,7883,0,0,131,1.69E+07,2482,2,684.5,777,0.5,99918.5,24.5,2869,345,1929,2175771.5,3071,219044,500,150479,application_1555091178747_2199,6301481
13983.5,2.22E+09,1.34E+08,3504497.5,7440.5,0,0,229.5,1.26E+07,2461,2,112,1200.5,0.5,99918.5,38,2160,1121.5,2669,2304696,3071,147294,500,233396,application_1555091178747_2506,2528985
173256.5,2.15E+09,1.34E+08,1802011,7827.5,0,0,176,1.59E+07,2759,2,423,601.5,0.5,99918,19,2675,615,2720,1441168,3071,192364.5,500,116698,application_1555091178747_2631,6678917
44413,2.29E+09,1.34E+08,2220771,7272.5,0,0,152.5,1.18E+07,2481,2,115,777.5,0.5,99918,24.5,2374.5,1229,2631.5,1508558,3071,172459.5,500,150479,application_1555091178747_3001,3006033
143591.5,2.00E+09,1.34E+08,1277036.5,7327.5,0,0,140,1.26E+07,2769,2,521,453.5,0.5,99918.5,14,2685,602.5,1876,1051443.5,3071,214982,500,85988,application_1555091178747_3161,6935348
8122,2.00E+09,1.34E+08,1835755,7827.5,0,0,119.5,1.11E+07,2758,2,67,610,0.5,99918.5,19.5,2220,1156.5,848,1224812,3071,170457.5,500,119769,application_1555091178747_3459,2000770
147834,2.20E+09,1.34E+08,3566211,6950,0,0,146,1.78E+07,2460,2,536.5,1317,0.5,99917.5,43,2808,426.5,2873,3245631,3071,163235,500,264106,application_1555091178747_3539,6586962
5506.5,2.13E+09,1.34E+08,2131018,7846.5,0,0,156.5,1.05E+07,2753,2,88,710,1,99918.5,22.5,2094,1089,327,1375352.5,3071,183392,500,138195,application_1555091178747_3904,1803513
118851,2.69E+09,1.34E+08,6013832,7827.5,0,0,123,1.54E+07,2465,2,279,1886.5,0.5,99918,61,2778,638.5,3100,5001113,3071,156470.5,500,374662,application_1555091178747_4026,3708100
18499,2.14E+09,1.34E+08,2956170.5,7327.5,0,0,152,1.35E+07,2465,2,63,1012,0.5,99918.5,32.5,2269,1175,2585.5,2125157,3071,140896,500,199615,application_1555091178747_4218,2581574
194911,2.00E+09,1.34E+08,1556747,7976.5,0,0,118,1.56E+07,2763,2,717,501.5,1,99918.5,15.5,2791.5,446,1596,1408811,3071,237663.5,500,95201,application_1555091178747_4391,7490760
86064,2.49E+09,1.34E+08,2189867.5,7783.5,0,0,182.5,1.55E+07,2750,2,401.5,727,1.5,99918,22.5,2842.5,408,1203,1919359,3071,246659,500,138195,application_1555091178747_4750,3214213
63817.5,2.37E+09,1.34E+08,1412105,7827.5,0,0,186,1.41E+07,2504,2,173,481.5,1.5,99918.5,15,2364.5,1224,1478.5,921819,3071,229016.5,500,92130,application_1555091178747_4958,3117358
204556,2.01E+09,1.34E+08,1565581,7327.5,0,0,178.5,1.96E+07,2484,2,765.5,556,6.5,99918.5,17.5,2971.5,156.5,2900.5,1493178,3071,234814,500,107485,application_1555091178747_5123,5717673
126991,2.30E+09,1.34E+08,3254114.5,7092.5,0,0,112.5,1.76E+07,2740,2,364.5,1196,2,99918,38.5,2667,606,1400,2681958.5,3071,174572,500,236467,application_1555091178747_5396,6454762
17396,2.39E+09,1.34E+08,2052679,7818,0,0,125,1.37E+07,2488,2,147,689.5,0.5,99918.5,21.5,2584.5,543,1669.5,1690047,3071,233213,500,132053,application_1555091178747_5765,2428699
71757.5,2.49E+09,1.34E+08,4687474.5,7327.5,0,0,264,1.20E+07,2734,2,171,1604,0.5,99918,52.5,2409.5,1245.5,1040.5,3567097.5,3071,146505,500,322455,application_1555091178747_5928,3164527
88181.5,2.50E+09,1.34E+08,2511060.5,7827.5,0,0,106,1.78E+07,2746,2,213,837,1,99918,27.5,2940,252.5,2061,2386334.5,3071,212749,500,168905,application_1555091178747_6107,3209795
48242.5,2.20E+09,1.34E+08,1483490.5,8173,0,0,109.5,1.25E+07,2489,2,199.5,492,0.5,99918.5,15,2371,1221.5,1942,1020660,3071,237747,500,92130,application_1555091178747_6225,3004005
72610,2.51E+09,1.34E+08,5122370.5,6751.5,0,0,108.5,1.62E+07,2455,2,239.5,1886.5,0.5,99918.5,61,2760,634.5,1003,4580014,3071,158181.5,500,374662,application_1555091178747_6360,3195538
17331.5,2.47E+09,1.34E+08,2161151.5,7827.5,0,0,118.5,1.37E+07,2753,2,158.5,710,0.5,99918.5,22.5,2144.5,1114.5,1800.5,1509165.5,3071,187063,500,138195,application_1555091178747_6484,2552887
86989.5,2.38E+09,1.34E+08,1470398.5,7327.5,0,0,127.5,1.73E+07,2765,2,197.5,530,1,99918,16.5,2940,251.5,2048,1407666,3071,263117,500,101343,application_1555091178747_6625,3264314
15240,2.32E+09,1.34E+08,2978290,7156.5,0,0,164,1.25E+07,2476,2,137.5,1058.5,0.5,99918.5,33.5,2167.5,1129.5,2398,2101880.5,3071,157615,500,205757,application_1555091178747_6806,2676682
30630,2.07E+09,1.34E+08,1363843.5,8053.5,0,0,114,1.23E+07,2769,2,258,453.5,1,99918.5,14,2696.5,608,428,1173196,3071,245266,500,85988,application_1555091178747_6953,2866735
15936.5,2.34E+09,1.34E+08,2253207.5,7327.5,0,0,154.5,1.29E+07,2471,2,134,777.5,0.5,99918.5,24.5,2075,1079,1992,1519284,3071,172405,500,150479,application_1555091178747_7079,2416093
143476.5,2.65E+09,1.34E+08,3778995,7827.5,0,0,115.5,1.79E+07,2471,2,468,1200.5,0.5,99918.5,38,2861,444,1976.5,3460480,3071,181111,500,233396,application_1555091178747_7274,4030606
83614,2.61E+09,1.34E+08,1803519.5,8007,0,0,113.5,1.28E+07,2759,2,214,601.5,1,99918,19,2378.5,1228,2468,1382845,3071,241376.5,500,116698,application_1555091178747_7483,3190083
5752,2.17E+09,1.34E+08,4069707.5,6951.5,0,0,188,1.29E+07,2735,2,55.5,1494.5,0.5,99918.5,49,2075,1079,1020.5,2687183.5,3071,133635.5,500,300958,application_1555091178747_7652,1771592
156781,2.05E+09,1.34E+08,1774335,7327.5,0,0,270,1.54E+07,2479,2,522,617,0.5,99918,19,2821,438,2117.5,1584756,3071,197099,500,116698,application_1555091178747_7731,6666456
70596.5,2.38E+09,1.34E+08,1461278,7827.5,0,0,99,1.35E+07,2500,2,268.5,477,0.5,99918,14.5,2711.5,604.5,1744.5,1203398.5,3071,246235,500,89059,application_1555091178747_8176,3006505
