avgExecutorRunTime , avgexecutorCpuTime , InputBytes , avgShuffleReadBytes ,avgShuffleWriteBytes , avgMemoryBytesSpilled ,avgDiskBytesSpilled ,avgExecutorDeserializeTime , avgExecutorDeserializeCPUTime ,avgResultSize , numberOfStages,avgGCTime ,avgOutSize , avgResultSerTime , avgInputRecordsRead, avgOutputRecordsWritten, avgShuffleRemoteBlocksFetched, avgShuffleLocalBlocksFetched, avgShuffleFetchWaitTime, avgShuffleRemoteBytesRead , avgShuffleTotalBlocksFetched ,avgShuffleWriteTime,avgShuffleWriteRecords ,avgShuffleReadRecords , AppId , Exec_time
1110804.333,1.82E+11,2.68E+08,4.95E+09,4.65E+07,6.93E+09,3.95E+09,1497.333333,1.96E+08,4806,3,423643.3333,4.76E+09,1.333333333,894785.3333,4.76E+07,241.6666667,41,418857,4.24E+09,259,3.40E+10,447392.6667,4.76E+07,application_1567452407270_9540,3935594
40828,1.13E+09,6.71E+08,0,1.12E+08,0,0,168.2,1.27E+08,5382,5,29.2,0,0.2,1342178,0,0,0,0,0,0,3.02E+08,1073742.4,0,application_1567452407270_9598,7720219
1149758,2.47E+11,2.68E+08,2.59E+09,2.43E+07,8.46E+09,2.53E+09,910.3333333,2.07E+08,4848,3,695609,4.76E+09,2,894785.3333,4.76E+07,250.3333333,29,112844.3333,2.49E+09,259,1.16E+10,447392.6667,4.76E+07,application_1567452407270_9770,3757262
539817,2.22E+11,2.68E+08,2.10E+09,1.97E+07,1.01E+10,2.23E+09,232.3333333,1.70E+08,4806,3,171603,4.76E+09,0.666666667,894785.3333,4.76E+07,175,91,146666,1.42E+09,259,6.93E+07,447392.6667,4.76E+07,application_1567452407270_9871,1851786
1444017.333,2.16E+11,2.68E+08,5.04E+09,4.74E+07,8.14E+09,4.88E+09,416.6666667,2.65E+08,3842,3,372597.3333,4.76E+09,1,894785.3333,4.76E+07,204.6666667,55.33333333,268882,3.96E+09,259,6.02E+08,447392.6667,4.76E+07,application_1567452407270_9945,5653956
302098.25,1.74E+09,1.07E+09,0,1.22E+08,0,0,2237.25,1.31E+08,8625,8,426.75,0,1,1342178,0,0,0,0,0,0,1.94E+11,1174405.75,0,application_1567452407270_10075,2218794
531723.3333,2.22E+11,2.68E+08,2.33E+09,2.19E+07,7.95E+09,2.36E+09,207.3333333,1.55E+08,4806,3,139074.3333,4.76E+09,1,894785.3333,4.76E+07,175,91,116883,1.57E+09,259,1.09E+08,447392.6667,4.76E+07,application_1567452407270_10119,1875912
531508.3333,2.05E+11,2.68E+08,2.32E+09,2.18E+07,8.38E+09,2.50E+09,315,1.56E+08,4806,3,84415.66667,4.76E+09,1.666666667,894785.3333,4.76E+07,220.6666667,45.66666667,201501.6667,1.90E+09,259,1.01E+08,447392.6667,4.76E+07,application_1567452407270_10171,1951081
44133.5,1.30E+09,2.68E+08,0,7.11E+07,0,0,421,3.33E+08,2496,2,102,0,1.5,1342178,0,0,0,0,0,0,1.37E+09,671089,0,application_1567731974301_0001,7275337
720707,1.90E+11,2.68E+08,5.04E+09,4.74E+07,6.53E+09,3.82E+09,1425.333333,2.10E+08,4807,3,78664,4.76E+09,1.333333333,894785.3333,4.76E+07,247.3333333,27.66666667,209153.3333,4.74E+09,259,8.04E+08,447392.6667,4.76E+07,application_1567731974301_0155,2891619
35171.4,1.15E+09,5.37E+08,0,3.55E+07,0,0,175.6,1.25E+08,4399,5,39.2,0,0.8,1073742.4,0,0,0,0,0,0,1.35E+08,805306.8,0,application_1567731974301_0227,6201215
56642.6,1.87E+09,6.71E+08,0,5.85E+07,0,0,206.8,1.35E+08,5463,5,46.8,0,1,1342178,0,0,0,0,0,0,3.59E+08,1073742.4,0,application_1567731974301_0405,6956900
413356.6667,1.97E+11,2.68E+08,2.60E+09,2.44E+07,7.51E+09,2.32E+09,324.6666667,2.25E+08,3842,3,113321.6667,4.76E+09,1.333333333,894785.3333,4.76E+07,185.6666667,95.66666667,89154,1.76E+09,259,6.17E+07,447392.6667,4.76E+07,application_1567731974301_0893,1615358
448703.4,1.75E+09,6.71E+08,0,1.12E+08,0,0,1798.6,1.29E+08,6604,5,520.6,0,1.2,1342178,0,0,0,0,0,0,1.85E+11,1073742.4,0,application_1567731974301_0961,4138876
