avgExecutorRunTime , avgexecutorCpuTime , InputBytes , avgShuffleReadBytes ,avgShuffleWriteBytes , avgMemoryBytesSpilled ,avgDiskBytesSpilled ,avgExecutorDeserializeTime , avgExecutorDeserializeCPUTime ,avgResultSize , numberOfStages,avgGCTime ,avgOutSize , avgResultSerTime , avgInputRecordsRead, avgOutputRecordsWritten, avgShuffleRemoteBlocksFetched, avgShuffleLocalBlocksFetched, avgShuffleFetchWaitTime, avgShuffleRemoteBytesRead , avgShuffleTotalBlocksFetched ,avgShuffleWriteTime,avgShuffleWriteRecords ,avgShuffleReadRecords , AppId , Exec_time
57737,2.22E+09,1.34E+08,828367.5,7817.5,0,0,175.5,1.50E+07,2488,2,321,689.5,1.5,99918.5,21.5,1094.5,247.5,943,693787,1239.5,261901.5,500,53298.5,application_1554114989882_2603,1267744
72696.5,2.49E+09,1.34E+08,1890774,7327.5,0,0,134,1.25E+07,2734,2,346.5,1604,0.5,99918.5,52.5,974.5,501,499,1286897,1239.5,165212.5,500,130147.5,application_1554114989882_2675,1326832
18626,2.34E+09,1.34E+08,1012893.5,7827.5,0,0,162,2.02E+07,2746,2,108,837,7.5,99918.5,27.5,1161,90,671,942576,1239.5,236769,500,68172.5,application_1554114989882_2750,1024540
14597,2.03E+09,1.34E+08,598406,8173,0,0,108,1.30E+07,2489,2,218.5,492,0.5,99918.5,15,906,470.5,236,422121.5,1239.5,258206.5,500,37185,application_1554114989882_2789,1054092
66425,2.32E+09,1.34E+08,2066089.5,6751,0,0,140,1.51E+07,2455,2,283,1886.5,0.5,99918.5,61,1103,261,374,1781502.5,1239.5,176524,500,151219,application_1554114989882_2871,1268798
14674,2.39E+09,1.34E+08,871775.5,7827.5,0,0,82.5,1.39E+07,2753,2,166.5,710,1,99918.5,22.5,857.5,445,459.5,603117.5,1239.5,208349.5,500,55777.5,application_1554114989882_2968,969376
19965,2.26E+09,1.34E+08,593110,7327.5,0,0,145,1.56E+07,2765,2,182.5,530,7.5,99918.5,16.5,1167.5,93,1086.5,552428,1239.5,287619.5,500,40903.5,application_1554114989882_3009,1101719
11070,2.22E+09,1.34E+08,1202115,7157,0,0,175,1.42E+07,2476,2,156,1058.5,0.5,99918.5,33.5,837.5,435.5,522.5,779669.5,1239.5,180570.5,500,83046.5,application_1554114989882_3077,976004
36025,1.89E+09,1.34E+08,550436.5,8054.5,0,0,106,1.41E+07,2769,2,197,453.5,1,99918.5,14,1091.5,243.5,562.5,474694.5,1239.5,278353.5,500,34706,application_1554114989882_3119,1207411
13364.5,2.21E+09,1.34E+08,908886.5,7327.5,0,0,78.5,1.30E+07,2428,2,80.5,777.5,0.5,99918.5,24.5,837.5,435.5,1080.5,614112.5,1239.5,192224.5,500,60735.5,application_1554114989882_3167,991313
91886,2.36E+09,1.34E+08,1524418.5,7827.5,0,0,97.5,1.66E+07,2471,2,384.5,1200.5,6,99918.5,38,1150.5,163.5,1042.5,1390918,1239.5,203055.5,500,94202,application_1554114989882_3234,1516619
19455.5,2.48E+09,1.34E+08,727488.5,8006.5,0,0,105,1.39E+07,2759,2,225.5,601.5,1,99918.5,19,898,470,428.5,471552.5,1239.5,272006.5,500,47101,application_1554114989882_3340,1148428
4155.5,2.12E+09,1.34E+08,1641714.5,6951.5,0,0,140.5,1.38E+07,2735,2,101.5,1494.5,1,99918.5,49,841.5,437.5,481,1081486.5,1239.5,148492.5,500,121471,application_1554114989882_3412,788055
196146,2.04E+09,1.34E+08,715728,7327.5,0,0,115,1.81E+07,2479,2,604,617,0.5,99918,19,1140,190.5,754.5,649045,1239.5,217864,500,47101,application_1554114989882_3473,3172703
47584.5,2.26E+09,1.34E+08,589484,7827.5,0,0,115.5,1.51E+07,2500,2,318.5,477,102,99918.5,14.5,1086.5,240.5,904.5,475132,1239.5,268096.5,500,35945.5,application_1554114989882_3645,1239581
189101,2.12E+09,1.34E+08,975227.5,7651,0,0,1036.5,2.86E+07,2788,2,966.5,823.5,2,99918.5,26.5,1195,66,865,925115,1239.5,242419.5,500,65693.5,application_1554114989882_3698,2069920
9718.5,2.00E+09,1.34E+08,553747,8320.5,0,0,97,1.27E+07,2495,2,152.5,473,0.5,99918.5,14.5,838,435.5,508,374123,1239.5,292122,500,35945.5,application_1554114989882_3812,967773
146317,2.20E+09,1.34E+08,901523.5,7827.5,0,0,171.5,1.63E+07,2751,2,544,722,1,99918.5,22.5,1093.5,245.5,563,733468,1239.5,207305.5,500,55777.5,application_1554114989882_3868,2636788
5014.5,1.89E+09,1.34E+08,1400450,7327.5,0,0,113,1.32E+07,2740,2,27.5,1196,1,99918.5,38.5,837.5,435.5,218,946250,1239.5,151731,500,95441.5,application_1554114989882_4034,796583
196881,2.09E+09,1.34E+08,665418.5,7913.5,0,0,779.5,2.31E+07,2494,2,788.5,556,2.5,99917.5,17.5,1166.5,144,1420,609374,1239.5,282604,500,43382.5,application_1554114989882_4059,2336010
15133.5,2.25E+09,1.34E+08,978280,7827.5,0,0,133.5,1.34E+07,2747,2,233,788,6,99918.5,25,1073,241,460.5,814515,1239.5,214151.5,500,61975,application_1554114989882_4216,1103305
181009.5,2.10E+09,1.34E+08,549246,7851,0,0,2098,3.18E+07,2491,2,1187.5,455,8,99918.5,14,1200,43.5,2239.5,530401.5,1239.5,333267,500,34706,application_1554114989882_4278,2105190
50391,2.09E+09,1.34E+08,715364,7399,0,0,133.5,1.39E+07,2490,2,248,634.5,0.5,99918.5,20,982,494,433,519307,1239.5,222522.5,500,49580,application_1554114989882_4421,1265754
