3,9,39,42,TRUE,891,0.8203125,0.6015625,66,TRUE,15,487,929,1.8125,0.328125,8,lz4,59,114,FALSE,1064,118,422,1351562,5,FALSE,TRUE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,676830,tpch,application_1563454629476_1042,20,,,,
9,28,19,21,FALSE,396,0.5703125,0.8515625,3,FALSE,78,887,479,3.8125,0.828125,4,lzf,122,51,TRUE,1832,55,197,1301562,9,TRUE,FALSE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,648932,tpch,application_1563454629476_1065,20,,,,
4,23,44,37,TRUE,520,0.7578125,0.7890625,51,TRUE,63,787,142,3.3125,0.453125,5,snappy,43,35,TRUE,872,39,366,1339062,3,TRUE,FALSE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,812120,tpch,application_1563454629476_1105,20,,,,
11,42,24,16,FALSE,25,0.5078125,0.5390625,114,FALSE,126,387,592,1.3125,0.953125,9,lzf,106,98,FALSE,1640,102,141,1389062,8,FALSE,TRUE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,584935,tpch,application_1563454629476_1146,20,,,,
8,13,14,48,TRUE,272,0.6328125,0.9140625,82,FALSE,94,987,367,2.3125,0.203125,7,snappy,74,3,TRUE,2024,70,478,1364062,1,FALSE,FALSE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,716942,tpch,application_1563454629476_1153,20,,,,
14,32,34,27,FALSE,767,0.8828125,0.6640625,19,TRUE,31,587,817,4.3125,0.703125,3,lz4,11,66,FALSE,1256,7,253,1314062,6,TRUE,TRUE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,540970,tpch,application_1563454629476_1173,20,,,,
4,35,12,13,TRUE,953,0.7890625,0.8203125,122,FALSE,118,337,423,4.5625,0.015625,3,lzf,19,74,TRUE,1736,78,338,1332812,5,TRUE,TRUE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,910025,tpch,application_1563454629476_1209,20,,,,
10,16,32,34,FALSE,458,0.5390625,0.5703125,59,TRUE,55,737,873,2.5625,0.515625,7,lz4,82,11,FALSE,968,15,113,1382812,1,FALSE,FALSE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,664048,tpch,application_1563454629476_1247,20,,,,
7,25,42,24,TRUE,211,0.6640625,0.9453125,27,TRUE,23,537,198,1.5625,0.265625,9,snappy,114,106,TRUE,584,47,450,1357812,7,FALSE,TRUE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,889123,tpch,application_1563454629476_1293,20,,,,
13,6,22,45,FALSE,706,0.9140625,0.6953125,90,FALSE,86,937,648,3.5625,0.765625,5,lz4,51,43,FALSE,1352,110,225,1307812,3,TRUE,FALSE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,535438,tpch,application_1563454629476_1340,20,,,,
8,40,47,8,TRUE,334,0.7265625,0.6328125,106,TRUE,39,637,985,3.0625,0.390625,4,lz4,98,59,FALSE,1160,126,282,1345312,9,TRUE,FALSE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,642370,tpch,application_1563454629476_1361,20,,,,
15,21,27,29,FALSE,829,0.9765625,0.8828125,43,FALSE,102,237,535,1.0625,0.890625,8,snappy,35,122,TRUE,1928,63,57,1395312,4,FALSE,TRUE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,611964,tpch,application_1563454629476_1400,20,,,,
5,30,17,19,TRUE,582,0.8515625,0.5078125,11,FALSE,70,837,760,2.0625,0.140625,6,lzf,3,27,FALSE,1544,31,394,1370312,6,FALSE,FALSE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,851625,tpch,application_1563454629476_1413,20,,,,
12,11,37,40,FALSE,87,0.6015625,0.7578125,74,TRUE,7,437,310,4.0625,0.640625,2,snappy,66,90,TRUE,776,94,169,1320312,2,TRUE,TRUE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,627055,tpch,application_1563454629476_1456,20,,,,
6,24,23,49,TRUE,984,0.6171875,0.5234375,102,TRUE,98,862,507,3.6875,0.609375,2,lz4,126,126,TRUE,920,3,211,1379687,4,FALSE,FALSE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,791756,tpch,application_1563454629476_1468,20,,,,
12,5,43,28,FALSE,489,0.8671875,0.7734375,39,FALSE,35,462,957,1.6875,0.109375,6,snappy,63,63,FALSE,1688,66,436,1329687,8,TRUE,TRUE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,1011447,tpch,application_1563454629476_1528,20,,,,
9,34,33,38,TRUE,242,0.9921875,0.6484375,7,FALSE,3,662,282,2.6875,0.859375,8,lzf,31,94,TRUE,1304,98,99,1304687,1,TRUE,FALSE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,636345,tpch,application_1563454629476_1591,20,,,,
15,15,13,17,FALSE,737,0.7421875,0.8984375,70,TRUE,66,262,732,4.6875,0.359375,4,snappy,94,31,FALSE,536,35,324,1354687,6,FALSE,TRUE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,621445,tpch,application_1563454629476_1608,20,,,,
7,29,28,44,TRUE,365,0.9296875,0.9609375,118,FALSE,51,562,845,4.1875,0.984375,5,lzf,15,15,FALSE,1880,51,267,1392187,3,FALSE,TRUE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,693902,tpch,application_1563454629476_1649,20,,,,
14,10,8,23,FALSE,860,0.6796875,0.7109375,55,TRUE,114,962,395,2.1875,0.484375,9,lz4,78,78,TRUE,1112,114,492,1342187,7,TRUE,FALSE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,631048,tpch,application_1563454629476_1665,20,,,,
4,38,18,33,TRUE,613,0.5546875,0.8359375,23,TRUE,82,362,620,1.1875,0.734375,7,snappy,110,47,FALSE,728,82,155,1317187,5,TRUE,TRUE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,895021,tpch,application_1563454629476_1676,20,,,,
10,19,38,12,FALSE,118,0.8046875,0.5859375,86,FALSE,19,762,170,3.1875,0.234375,3,lz4,47,110,TRUE,1496,19,380,1367187,9,FALSE,FALSE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,732182,tpch,application_1563454629476_1731,20,,,,
8,7,26,20,TRUE,180,0.8984375,0.9296875,63,TRUE,122,912,564,3.9375,0.546875,3,snappy,55,102,FALSE,632,90,239,1385937,9,FALSE,FALSE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,710151,tpch,application_1563454629476_1781,20,,,,
14,26,46,41,FALSE,675,0.6484375,0.6796875,126,FALSE,59,512,114,1.9375,0.046875,7,lzf,118,39,TRUE,1400,27,464,1335937,4,TRUE,TRUE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,556951,tpch,application_1563454629476_1801,20,,,,
5,17,36,9,TRUE,922,0.5234375,0.8046875,94,FALSE,27,712,789,2.9375,0.796875,9,lzf,86,70,FALSE,1784,59,127,1310937,7,TRUE,FALSE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,832121,tpch,application_1563454629476_1832,20,,,,
11,36,16,30,FALSE,427,0.7734375,0.5546875,31,TRUE,90,312,339,4.9375,0.296875,5,lz4,23,7,TRUE,1016,122,352,1360937,2,FALSE,TRUE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,589042,tpch,application_1563454629476_1881,20,,,,
3,12,31,25,TRUE,551,0.5859375,0.6171875,47,FALSE,43,412,226,4.4375,0.921875,4,lz4,70,23,TRUE,1592,106,183,1398437,5,FALSE,TRUE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,686337,tpch,application_1563454629476_1891,20,,,,
