spark.shuffle.spill.compress,spark.memory.offHeap.enabled,spark.shuffle.compress,spark.speculation,spark.broadcast.compress,spark.rdd.compress,spark.io.compression.codec,spark.serializer,spark.executor.instances,spark.executor.cores,spark.executor.memory,Size.spark.broadcat.blockSize,spark.default.parallelism,hibench.default.map.parallelism,spark.memory.storageFraction,spark.memory.fraction,Size.spark.memory.offHeap.size,Size.spark.shuffle.file.buffer,MB.spark.reducer.maxSizeInFlight,spark.shuffle.sort.bypassMergeThreshold,MS.spark.speculation.interval,MB.spark.broadcast.blockSize,Size.spark.io.compression.lz4.blockSize,Size.spark.io.compression.snappy.blockSize,MB.spark.kryoserializer.buffer.max,Size.spark.kryoserializer.buffer,MB.spark.storage.memoryMapThreshold,spark.memory.storageFraction,spark.memory.fraction,spark.speculation.multiplier,spark.speculation.quantile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APP ID 
spark.shuffle.spill.compress,spark.memory.offHeap.enabled,spark.shuffle.compress,spark.speculation,spark.broadcast.compress,spark.rdd.compress,spark.io.compression.codec,spark.serializer,spark.executor.instances,spark.executor.cores,spark.executor.memory,Size.spark.broadcat.blockSize,spark.default.parallelism,hibench.default.map.parallelism,spark.memory.storageFraction,spark.memory.fraction,MB.spark.memory.offHeap.size,Size.spark.shuffle.file.buffer,MB.spark.reducer.maxSizeInFlight,spark.shuffle.sort.bypassMergeThreshold,MS.spark.speculation.interval,MB.spark.broadcast.blockSize,Size.spark.io.compression.lz4.blockSize,Size.spark.io.compression.snappy.blockSize,MB.spark.kryoserializer.buffer.max,Size.spark.kryoserializer.buffer,MB.spark.storage.memoryMapThreshold,spark.memory.storageFraction,spark.memory.fraction,spark.speculation.multiplier,spark.speculation.quantile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spark.shuffle.spill.compress,spark.memory.offHeap.enabled,spark.shuffle.compress,spark.speculation,spark.broadcast.compress,spark.rdd.compress,spark.kryo.referenceTracking,spark.io.compression.codec,spark.serializer,spark.executor.instances,spark.executor.cores,spark.executor.memory,Size.spark.broadcat.blockSize,spark.default.parallelism,hibench.default.map.parallelism,spark.memory.storageFraction,spark.memory.fraction,MB.spark.memory.offHeap.size,Size.spark.shuffle.file.buffer,MB.spark.reducer.maxSizeInFlight,spark.shuffle.sort.bypassMergeThreshold,MS.spark.speculation.interval,MB.spark.broadcast.blockSize,Size.spark.io.compression.lz4.blockSize,Size.spark.io.compression.snappy.blockSize,MB.spark.kryoserializer.buffer.max,Size.spark.kryoserializer.buffer,MB.spark.storage.memoryMapThreshold,spark.memory.storageFraction,spark.memory.fraction,spark.speculation.multiplier,spark.speculation.quantile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spark.shuffle.spill.compress,spark.memory.offHeap.enabled,spark.shuffle.compress,spark.speculation,spark.broadcast.compress,spark.rdd.compress,spark.kryo.referenceTracking,spark.io.compression.codec,spark.serializer,spark.executor.instances,spark.executor.cores,spark.executor.memory,hibench.default.map.parallelism,MB.spark.memory.offHeap.size,Size.spark.shuffle.file.buffer,MB.spark.reducer.maxSizeInFlight,spark.shuffle.sort.bypassMergeThreshold,MS.spark.speculation.interval,MB.spark.broadcast.blockSize,Size.spark.io.compression.lz4.blockSize,Size.spark.io.compression.snappy.blockSize,MB.spark.kryoserializer.buffer.max,Size.spark.kryoserializer.buffer,MB.spark.storage.memoryMapThreshold,Time.spark.network.timeout,Time.spark.locality.wait,spark.memory.storageFraction,spark.memory.fraction,spark.speculation.multiplier,spark.speculation.quantile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,lz4,lz4,TRUE,TRUE,21,21,1,1,FALSE,FALSE,43,43,TRUE,TRUE,51,51,16,16,TRUE,TRUE,FALSE,FALSE,887,887,220,220,TRUE,TRUE,419,419,51,51,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.594105966,0.594105966,179,179,124,124,104,104,TRUE,TRUE,0.637047243,0.637047243,0.423440605,0.423440605,123,123,190,190,43,43,68,68,2.111405961,2.111405961,259399,
14,14,snappy,snappy,TRUE,TRUE,21,21,1,1,FALSE,FALSE,43,43,TRUE,TRUE,28,28,16,16,TRUE,TRUE,TRUE,TRUE,816,816,242,242,TRUE,TRUE,419,419,51,51,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.551535978,0.551535978,179,179,126,126,114,114,FALSE,FALSE,0.637047243,0.637047243,0.423440605,0.423440605,124,124,174,174,43,43,228,228,2.111405961,2.111405961,266149,
14,14,snappy,snappy,TRUE,TRUE,28,28,1,1,FALSE,FALSE,43,43,TRUE,TRUE,32,32,16,16,FALSE,FALSE,TRUE,TRUE,844,844,220,220,TRUE,TRUE,419,419,81,81,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,0.594105966,0.594105966,179,179,126,126,93,93,TRUE,TRUE,0.637047243,0.637047243,0.348096335,0.348096335,124,124,251,251,43,43,228,228,2.702774862,2.702774862,270803,
14,14,lz4,lz4,TRUE,TRUE,46,46,1,1,FALSE,FALSE,43,43,TRUE,TRUE,51,51,15,15,TRUE,TRUE,FALSE,FALSE,734,734,220,220,TRUE,TRUE,419,419,51,51,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.594105966,0.594105966,179,179,123,123,104,104,TRUE,TRUE,0.637047243,0.637047243,0.423440605,0.423440605,123,123,213,213,42,42,58,58,2.111405961,2.111405961,263191,
14,14,lz4,lz4,FALSE,FALSE,13,13,1,1,TRUE,TRUE,43,43,TRUE,TRUE,51,51,16,16,TRUE,TRUE,FALSE,FALSE,815,815,220,220,FALSE,FALSE,419,419,51,51,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.594105966,0.594105966,179,179,117,117,117,117,TRUE,TRUE,0.580665016,0.580665016,0.423440605,0.423440605,123,123,205,205,40,40,72,72,2.111405961,2.111405961,275429,
14,14,lz4,lz4,TRUE,TRUE,16,16,1,1,FALSE,FALSE,43,43,TRUE,TRUE,51,51,16,16,FALSE,FALSE,FALSE,FALSE,887,887,239,239,FALSE,FALSE,419,419,51,51,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.515912175,0.515912175,179,179,124,124,104,104,FALSE,FALSE,0.611720345,0.611720345,0.423440605,0.423440605,123,123,106,106,43,43,68,68,2.111405961,2.111405961,273808,
15,15,lz4,lz4,TRUE,TRUE,21,21,1,1,FALSE,FALSE,43,43,TRUE,TRUE,51,51,16,16,TRUE,TRUE,FALSE,FALSE,852,852,220,220,TRUE,TRUE,425,425,52,52,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.594105966,0.594105966,179,179,124,124,104,104,FALSE,FALSE,0.564134786,0.564134786,0.423440605,0.423440605,123,123,219,219,37,37,68,68,2.111405961,2.111405961,278214,
14,14,lz4,lz4,FALSE,FALSE,39,39,1,1,FALSE,FALSE,43,43,TRUE,TRUE,51,51,16,16,TRUE,TRUE,FALSE,FALSE,887,887,220,220,TRUE,TRUE,543,543,61,61,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.594105966,0.594105966,179,179,124,124,104,104,FALSE,FALSE,0.637047243,0.637047243,0.423440605,0.423440605,123,123,190,190,46,46,68,68,2.111405961,2.111405961,260749,
14,14,lz4,lz4,TRUE,TRUE,21,21,1,1,FALSE,FALSE,43,43,TRUE,TRUE,51,51,16,16,TRUE,TRUE,FALSE,FALSE,887,887,220,220,TRUE,TRUE,249,249,51,51,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.648572213,0.648572213,153,153,124,124,104,104,TRUE,TRUE,0.637047243,0.637047243,0.423440605,0.423440605,123,123,190,190,43,43,86,86,1.999402766,1.999402766,260494,
14,14,lz4,lz4,TRUE,TRUE,21,21,1,1,TRUE,TRUE,48,48,FALSE,FALSE,51,51,16,16,FALSE,FALSE,FALSE,FALSE,887,887,220,220,TRUE,TRUE,419,419,51,51,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.59647125,0.59647125,171,171,113,113,96,96,TRUE,TRUE,0.637047243,0.637047243,0.36599284,0.36599284,123,123,190,190,36,36,68,68,2.111405961,2.111405961,283803,
